review_id,ground_truth_sentiment,review
7458,0,The battery of the phone is draining very fast and battery backup is not upto the mark as was promised by lenovo.
7459,1,"Worth the Money. Great Camera, Good Performance and Good Battery Backup. Just go for it. :)"
7460,0,"Don't buy this phone,Mobile was hanging , sound quality was worst ,Camera is not good as of 13 mp, specially front one is worst.Heating problem is occurred during playing game and video's.It is heated up drastically on calling and sound quality goes down drasticallyI have return it to Amazon but still money have not been refunded.now a days Amazon brand name has become cheater company."
7461,1,Perfect n Best Mobile
7462,0,average.
7463,0,Not good
7464,1,Satisfied with the performance of this little beast
7465,0,Notification light didn't blink even I on the whole notification light setting but he blink only when text message arrive and when miss call and other msg arrived like facebook whatsapp and massenger notification light didn't blink... And other heating issue over all phon loook good except these thinga
7466,1,Lenovo's best smartphone ....thank u amazon
7467,1,So nice camera is a like dslr
7468,0,"Don't purchase this phone having most problem in this phone...low battery performance, over heating problem rear camera performance is low"
7469,0,Poor hardware
7470,0,No quality and performance
7471,0,Well the phone quality is quite good... But somehow Lenovo has missed out on most elementary and basic feature of turning lights on for three soft navigation keys... Gets Difficult to navigate ... The company advised the phone is configured that way... Suggestion or solutions and feedback are most welcome... Thank you...
7472,0,Lenovo has deteriorated it's quality...Looks like they selling refurb product from China...This coat 40% higher in China...How come they are selling at such a low price that too after importing from China...Lot of performance issues...Not a reliable mobile...I bought two in my house and both have problem started in 3 months
7473,1,"Lenovo k8 note is nice, but camera and battery is not up to mark, even FM radio has very low sound. I could have been more better!!!!!!!"
7474,1,Using this product last 7 month awasome phone awasome camera everything is first class. Don't think to much just buy it .
7475,0,Awesome Mobile.. totally loved it.Every feature is perfect and performance is brilliant.Main Drawback is the heating issues. It's getting heat so early..
7476,1,Great Budget phone of this year 2017Camera quality is very good sound quality is excellent and performance is good best stock Android phone best selfie good battery life......
7477,1,"Good phone,value for money,only the usage of the dual camera setup could have been better."
7478,0,Getting over heat. High price. After purchase price down
7479,0,"Worst phone I had ever come across. Mediatek processor sucks heavily. Could not even handle NFS most wanted. Overheating all the time and battery drained very fast in standby, let alone usage. Best specs, but worst processor made this the worst one."
7480,1,"Superb fon camera, awesome features....Phone working awesome..... I love lenovo k8 note....."
7481,0,"Too hanging problem without non storing any things,Network connectivity problem,during call we can't scroll top icons,battery very poor like a 2000 MAH battery, total software problem, Shortcut music key not functioning.* i put replace query they accept by sending the technical people to my end for verifying all the above and updated bout the phone they accept to replace or return money but till they not collect the phone for replace policy.* For you all here i attach the technical person given report about the mobile for you all."
7482,0,Waste money
7483,0,Facing too much network issue. Network and Wifi both are not working prperly. Also having some Heating problem.. otherwise picture and sound quality is good
7484,0,Why all time going to payment failed.....
7485,0,It's good
7486,1,Good looking mobile.... Battery draining fastly... Camera good .. Sounds quality not good ....Dolby effect not.....
7487,0,Primary camera is wrost .......Esha lagta h sirf 5mp he chalta h 13mp nhi
7488,1,"Excellent product. Using the phone satisfactorily. Features of the phone is quite good. Camera result also good. Delivery of Amazon was very fast even in a Island like Port Blair, South Andaman. Here are some pics that I have clicked with the phone."
7489,0,Camera not as described on advertisement.Autofocus function not so good.. average phone.Phone heating problem.
7490,0,not recommended at all
7491,1,Positive:Mobile phone very good. It's very smooth to use and touch.. multitask is good.. screen is good.. camera is also goodNegative:Depth camera is not so goodWatsapp notification is not showing on the watsapp..Watsapp notification is also not show in indicator light..Add Ringtone option is not there..Recorder is not there
7492,0,"It's not up to the mark,camera clarity is not so good,battery drains fast,and turbo charging not working properly"
7493,1,Amazing product
7494,0,Overall good but camera is pretty average.
7495,1,Happy......
7496,0,Very bad video clarity on all players like mx player vlc player all video quality checked like 720p 1080p & 4kIt's look like negative videoBattery drains very fast it's draining 100% within 5 hours in idle modeFlash light very low powerCall recorder not installed
7497,0,I can't change wtsup do since it doesn't open the file manager application !!
7498,0,"Worst mobile. Dont by this. The company says it is killing one sure it is killing our money. It is worst among d Lenovo series. It does not have even gallery, option for editing pictures even we can't crop d pics, it does show d battery percentage, data speed n have no facility to merge duplicate contacts n block a saved no. directly fm contacts. If we compare k4 note, k6 it is most worse. The battery is also having no back up though they says it s of 4000mah. Don't buy it"
7499,1,Good phone with good touch sensitivity
7500,0,Never buy this phone heating problem hanging cheap material
7501,1,Great Phone
7502,0,"Over heating, worst camera clarity, power button not working etc.,"
7503,1,Love it! real smooth and fast and no issues so far!
7504,1,Superb performance.. beautiful looks.. processor and RAM definitely beats all others phones within this price.. pics quality is also very good.. solid build packages.. value for money..
7505,0,Screen resolution s**ks completely..tryied to return the item within 4 days but amazon seems not frandlier to their customers as before. Camera performance completely lagging.Don't buy this product.
7506,1,"Great productFast deliveryMy mom using it over a month, and she loves itNice piece 👍🏻"
7507,1,Good product
7508,1,"I bought this awesome mobile. Initially i bought a Lenovo K3 note and i had some issues like heating problem and phone hanging during playing games. Now i bought Lenovo K8 Killer note. By the name itself,it showcases the power of this mobile. I am using it over 3 months and i am damn sure its a very good Android phone also its performance is very good."
