row_id,review_id,overall_sentiment,ground_truth_sentiment,aspect_sentiment,aspect_summary,high_category,main_category
15056,7259,negative,0,negative,the game was too lagging,PHONE,PERFORMANCE
15060,7260,negative,1,negative,Getting heated easily,PHONE,BATTERY
15059,7260,negative,1,negative,battery backup not up to 4000maH,PHONE,BATTERY
15057,7260,negative,1,negative,UI not user friendly,PHONE,SOFTWARE
15058,7260,negative,1,positive,remain all good,GENERAL_FEEDBACK,OVERALL SATISFACTION
15061,7261,negative,0,negative,Left side speaker is not working,PHONE,AUDIO
15062,7262,negative,1,positive,"Runs smooth,ram and memory management is ok",PHONE,PERFORMANCE
15063,7262,negative,1,negative,zooming a JPEG file is not possible in this mobile.,PHONE,SOFTWARE
15064,7262,negative,1,negative,google drive doesn't works properly,PHONE,SOFTWARE
15065,7263,positive,1,positive,Beautiful mobile,PHONE,DESIGN
15066,7264,positive,1,negative,heats up when you plug in for charging.,PHONE,BATTERY
15067,7264,positive,1,positive,Phone is really good,GENERAL_FEEDBACK,OVERALL SATISFACTION
15068,7265,positive,1,positive,"Smart looking, nice",PHONE,DESIGN
15069,7266,negative,0,negative,Device doesn't have auto call recorder,PHONE,SOFTWARE
15070,7266,negative,0,negative,it's flash is also not so powerful,PHONE,CAMERA
15071,7267,negative,0,negative,Retring,GENERAL_FEEDBACK,OVERALL SATISFACTION
15072,7268,positive,0,negative,Cast never happens to smart tv,PHONE,CONNECTIVITY
15073,7268,positive,0,positive,It's amazing phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15074,7268,positive,0,negative,it cannot transfer data to usb directly.not supported.,PHONE,CONNECTIVITY
15075,7269,negative,0,negative,not good Looking,PHONE,DESIGN
15076,7269,negative,0,negative,not performing well,PHONE,PERFORMANCE
15077,7269,negative,0,negative,over heating,PHONE,BATTERY
15078,7270,negative,0,negative,Ok ok mobile,GENERAL_FEEDBACK,OVERALL SATISFACTION
15079,7271,negative,0,negative,Very heat when using,PHONE,BATTERY
15080,7272,negative,0,negative,the phone started heating,PHONE,BATTERY
15081,7272,negative,0,negative,would not get charged.,PHONE,BATTERY
15082,7272,negative,0,negative,battery life is also too short.,PHONE,BATTERY
15083,7273,negative,0,negative,It's waste of money.,GENERAL_FEEDBACK,PRICE & VALUE
15084,7273,negative,0,negative,don't even think of purchasing this product,GENERAL_FEEDBACK,OVERALL SATISFACTION
15085,7274,negative,0,negative,no call recorder,PHONE,SOFTWARE
15086,7274,negative,0,negative,Batter backup not good .,PHONE,BATTERY
15087,7275,positive,1,positive,Good phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15091,7276,positive,1,positive,Better features,GENERAL_FEEDBACK,OVERALL SATISFACTION
15090,7276,positive,1,negative,camera is somhow not so good,PHONE,CAMERA
15088,7276,positive,1,positive,looking good,PHONE,DESIGN
15089,7276,positive,1,positive,battery ok,PHONE,BATTERY
15092,7277,negative,0,negative,Every time we have to restart or remove the sim to get phone active.,PHONE,CONNECTIVITY
15093,7277,negative,0,negative,the phone is unable to receive the signals properly,PHONE,CONNECTIVITY
15094,7278,negative,0,negative,Very disgusting product,GENERAL_FEEDBACK,OVERALL SATISFACTION
15095,7279,negative,0,negative,Worst,GENERAL_FEEDBACK,OVERALL SATISFACTION
15098,7280,negative,0,negative,Setting facilities are not enough,PHONE,SOFTWARE
15097,7280,negative,0,negative,lack of assories i.e earphone,PHONE,AUDIO
15096,7280,negative,0,negative,My charger got burnt while charging within less than a month.,PHONE,BATTERY
15099,7281,negative,0,negative,not fast charging system,PHONE,BATTERY
15100,7281,negative,0,negative,Not good,GENERAL_FEEDBACK,OVERALL SATISFACTION
15101,7281,negative,0,negative,phone is over heating up,PHONE,BATTERY
15102,7282,positive,0,positive,Good,GENERAL_FEEDBACK,OVERALL SATISFACTION
15103,7282,positive,0,negative,display is ...🤔,PHONE,DISPLAY
15106,7283,negative,0,negative,lagging every time,PHONE,PERFORMANCE
15107,7283,negative,0,negative,very slow phone.,PHONE,PERFORMANCE
15104,7283,negative,0,negative,I got defective piece,INFRASTRUCTURE,DELIVERY
15105,7283,negative,0,negative,phone function is not working,PHONE,SOFTWARE
15108,7284,positive,0,positive,Working well,GENERAL_FEEDBACK,OVERALL SATISFACTION
15109,7285,negative,0,negative,The Battery is very poor,PHONE,BATTERY
15110,7286,positive,1,positive,Everything good,GENERAL_FEEDBACK,OVERALL SATISFACTION
15111,7286,positive,1,negative,speaker sound is not good,PHONE,AUDIO
15115,7287,negative,0,negative,Heating problam,PHONE,BATTERY
15112,7287,negative,0,negative,camara profomence get 2 star only,PHONE,CAMERA
15113,7287,negative,0,negative,Battery backup is only 1day,PHONE,BATTERY
15114,7287,negative,0,negative,tarbo charger is not good prominence,PHONE,BATTERY
15117,7288,positive,1,positive,camera clarity is good,PHONE,CAMERA
15116,7288,positive,1,positive,Awesome phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15118,7289,negative,0,negative,This mobile doesn't support volte,PHONE,CONNECTIVITY
15119,7290,positive,0,positive,I am happy to using Lenovo k8 note,GENERAL_FEEDBACK,OVERALL SATISFACTION
15120,7291,negative,0,negative,Amazon is fooling customer.,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
15121,7291,negative,0,negative,major issues with network reception,PHONE,CONNECTIVITY
15122,7291,negative,0,negative,It doesn't work on 4G.,PHONE,CONNECTIVITY
15123,7291,negative,0,negative,photo inbuilt status shows no signal,PHONE,CONNECTIVITY
15124,7292,negative,0,negative,Avareage performance,PHONE,PERFORMANCE
15125,7293,negative,0,negative,Severe Network Problem.,PHONE,CONNECTIVITY
15126,7293,negative,0,negative,fast / Turbo charging is this??,PHONE,BATTERY
15127,7293,negative,0,negative,4000mah Doesn't last full 1 day also,PHONE,BATTERY
15128,7293,negative,0,negative,The volte sign ... vanishes 2/3 times a day,PHONE,CONNECTIVITY
15129,7293,negative,0,negative,it made a craking sound,PHONE,AUDIO
15130,7293,negative,0,positive,what a Fantastic 10********** Star service from Amazon,INFRASTRUCTURE,CUSTOMER SUPPORT
15131,7293,negative,0,negative,don't waste your money,GENERAL_FEEDBACK,PRICE & VALUE
15132,7293,negative,0,negative,Camera is so so,PHONE,CAMERA
15133,7293,negative,0,negative,Phone frequently Restarting on its own,PHONE,SOFTWARE
15134,7294,positive,1,negative,depth mode is not so good.,PHONE,CAMERA
15135,7294,positive,1,positive,All things are well,GENERAL_FEEDBACK,OVERALL SATISFACTION
15136,7295,positive,1,positive,Good,GENERAL_FEEDBACK,OVERALL SATISFACTION
15137,7296,negative,0,negative,Don't like it .,GENERAL_FEEDBACK,OVERALL SATISFACTION
15141,7297,negative,0,negative,Heating issue.,PHONE,BATTERY
15140,7297,negative,0,negative,Camera quality is also not good.,PHONE,CAMERA
15138,7297,negative,0,negative,Music is very poor through earphone.,PHONE,AUDIO
15139,7297,negative,0,negative,Battery as like 2000mah,PHONE,BATTERY
15142,7298,negative,0,negative,it heat after some use,PHONE,BATTERY
15143,7298,negative,0,positive,Phone is good,GENERAL_FEEDBACK,OVERALL SATISFACTION
15144,7298,negative,0,negative,battery will drain too fast,PHONE,BATTERY
15145,7299,negative,0,negative,Very dangerous Mobile.,GENERAL_FEEDBACK,OVERALL SATISFACTION
15146,7299,negative,0,negative,don't buy it,GENERAL_FEEDBACK,OVERALL SATISFACTION
15147,7300,positive,1,positive,Excellent product worth its money spent,GENERAL_FEEDBACK,PRICE & VALUE
15148,7301,negative,0,negative,"I'm facing problem with Dual sim, as it is not working properly when both sim is Inserted.",PHONE,CONNECTIVITY
15149,7302,negative,1,positive,This product is good.,GENERAL_FEEDBACK,OVERALL SATISFACTION
15150,7302,negative,1,negative,after updating android from 7 to 8 (oreo) my phone battery heats up automatically and drains so much.,PHONE,BATTERY
15151,7303,negative,0,negative,device gets heated up very soon,PHONE,BATTERY
15152,7303,negative,0,negative,Headset jack does not work,PHONE,AUDIO
15153,7303,negative,0,negative,battery drains very soon,PHONE,BATTERY
15154,7304,negative,0,negative,I want to speak with you in tamil,INFRASTRUCTURE,CUSTOMER SUPPORT
15155,7305,positive,1,positive,Super ga vundi,GENERAL_FEEDBACK,OVERALL SATISFACTION
15158,7306,negative,0,negative,the turbo cahrger stops working,PHONE,BATTERY
15159,7306,negative,0,negative,charger works not properly,PHONE,BATTERY
15156,7306,negative,0,negative,battery life is not so good,PHONE,BATTERY
15157,7306,negative,0,negative,it takes more than 2.15 hrs to charge,PHONE,BATTERY
15160,7307,positive,1,positive,This a good mobile and having great performance,PHONE,PERFORMANCE
15161,7308,negative,1,positive,Perfect phone with everything fine.,GENERAL_FEEDBACK,OVERALL SATISFACTION
15162,7308,negative,1,negative,The problem is the battery life.,PHONE,BATTERY
15163,7308,negative,1,negative,the rear dual camera depth enabled pics are not that catchy,PHONE,CAMERA
15164,7309,negative,0,negative,the phone's battery has started to drain very quickly,PHONE,BATTERY
15165,7309,negative,0,negative,while charging it gets very hot,PHONE,BATTERY
15166,7309,negative,0,negative,sometimes it lags tooo,PHONE,PERFORMANCE
15170,7310,negative,0,negative,very draw back for the phone is battery,PHONE,BATTERY
15169,7310,negative,0,negative,turbo charging will more then 2 hours to charge,PHONE,BATTERY
15168,7310,negative,0,positive,other performance is good,PHONE,PERFORMANCE
15167,7310,negative,0,negative,battery back up is very poor,PHONE,BATTERY
15171,7311,negative,0,negative,Main problem call recorder iz not working in this,PHONE,SOFTWARE
15172,7311,negative,0,negative,All over performance average,PHONE,PERFORMANCE
15173,7311,negative,0,positive,Camera gud,PHONE,CAMERA
15174,7311,negative,0,negative,low light very bad experience,PHONE,CAMERA
15175,7311,negative,0,negative,Battery average,PHONE,BATTERY
15176,7311,negative,0,positive,"Display, touch gud",PHONE,DISPLAY
15177,7312,negative,1,negative,complicated to send sms,PHONE,SOFTWARE
15178,7312,negative,1,positive,Good mobile,GENERAL_FEEDBACK,OVERALL SATISFACTION
15179,7313,negative,1,negative,bill not received,INFRASTRUCTURE,DELIVERY
15180,7314,negative,0,negative,iska glass gorillas glass ka protection Hai but aisa nahi Hai,PHONE,DISPLAY
15181,7314,negative,0,negative,Company mobile ka bechne ke liye false specifications dikhati hai.,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
15182,7315,negative,0,negative,"Battery is draining, please replacement the phone",PHONE,BATTERY
15183,7315,negative,0,positive,the phone process and camera is perfect.,PHONE,PERFORMANCE
15184,7316,negative,0,negative,not good for todays updated world that to this price range.,GENERAL_FEEDBACK,PRICE & VALUE
15185,7316,negative,0,negative,I really suggest not to purchase this item,GENERAL_FEEDBACK,OVERALL SATISFACTION
15186,7317,positive,1,positive,Excellent phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15187,7318,positive,1,positive,Superrrrrrrr phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15190,7319,positive,1,negative,sometimes phone gets heat yes it true,PHONE,BATTERY
15189,7319,positive,1,negative,there is some problem with depth-enabled mode,PHONE,CAMERA
15188,7319,positive,1,positive,The phone is cool and Im loving it...,GENERAL_FEEDBACK,OVERALL SATISFACTION
15191,7320,negative,0,negative,it ok but not very good,GENERAL_FEEDBACK,OVERALL SATISFACTION
15192,7321,negative,0,negative,Totally west item,GENERAL_FEEDBACK,OVERALL SATISFACTION
15193,7321,negative,0,negative,battery conditions so poor,PHONE,BATTERY
15194,7322,negative,0,negative,World's worst company Lenovo,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
15195,7322,negative,0,negative,there phone blast during charging,PHONE,BATTERY
15196,7323,positive,1,positive,Its a complete phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15197,7324,positive,1,positive,Amazing,GENERAL_FEEDBACK,OVERALL SATISFACTION
15198,7325,positive,1,positive,Camera clarity is awesome.,PHONE,CAMERA
15199,7326,negative,0,negative,Camera quality is not good,PHONE,CAMERA
15200,7327,negative,0,negative,"Don't buy this phone, hang like hell",PHONE,PERFORMANCE
15201,7327,negative,0,negative,never ever update lenovo phones,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
15202,7328,negative,0,positive,Good mobile,GENERAL_FEEDBACK,OVERALL SATISFACTION
15203,7328,negative,0,positive,Display and sound is very good.,PHONE,DISPLAY
15204,7328,negative,0,negative,back camera is not up to the mark,PHONE,CAMERA
15205,7329,negative,0,positive,Performance is good,PHONE,PERFORMANCE
15206,7329,negative,0,positive,Camera is ok,PHONE,CAMERA
15207,7329,negative,0,negative,"the problem is with battery ,,it drains too fast",PHONE,BATTERY
15208,7330,negative,0,negative,slow perfomence,PHONE,PERFORMANCE
15212,7331,positive,1,positive,processor is also good,PHONE,PERFORMANCE
15211,7331,positive,1,positive,battery so it is just amazing,PHONE,BATTERY
15209,7331,positive,1,positive,Nice performance,PHONE,PERFORMANCE
15210,7331,positive,1,positive,depth mode is... good in this price,PHONE,CAMERA
15213,7332,negative,0,negative,battery is very bad,PHONE,BATTERY
15214,7332,negative,0,negative,Worst phone i have ever seen,GENERAL_FEEDBACK,OVERALL SATISFACTION
15215,7332,negative,0,negative,there is heating issue in the phone,PHONE,BATTERY
15216,7333,negative,0,negative,its not gorila glass.,PHONE,DISPLAY
15217,7334,negative,0,negative,Getting heated quite frequently... Need replacement,PHONE,BATTERY
15219,7335,positive,1,positive,I love it this phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15218,7335,positive,1,positive,This is the best phone better than redmi note 4,GENERAL_FEEDBACK,COMPETITOR COMPARISON
15220,7336,positive,1,positive,One good product.,GENERAL_FEEDBACK,OVERALL SATISFACTION
15221,7336,positive,1,positive,Not to regret on investing.,GENERAL_FEEDBACK,PRICE & VALUE
15222,7337,positive,1,negative,not as good as i thought,GENERAL_FEEDBACK,OVERALL SATISFACTION
15223,7337,positive,1,positive,battery life is awesome,PHONE,BATTERY
15224,7337,positive,1,positive,performance is good,PHONE,PERFORMANCE
15225,7337,positive,1,positive,camera quality is f9,PHONE,CAMERA
15226,7338,negative,0,negative,Poor network,PHONE,CONNECTIVITY
15227,7338,negative,0,negative,jio sim issue,PHONE,CONNECTIVITY
15228,7338,negative,0,negative,poor battery,PHONE,BATTERY
15230,7339,negative,1,positive,Otherwise ok.,GENERAL_FEEDBACK,OVERALL SATISFACTION
15229,7339,negative,1,negative,Network sucks.,PHONE,CONNECTIVITY
15231,7340,negative,0,negative,"charging is not fine when compare to Mi phone,.",PHONE,BATTERY
15232,7341,negative,0,negative,WORST PHONE I EVER HAD,GENERAL_FEEDBACK,OVERALL SATISFACTION
15233,7341,negative,0,negative,BATTERY IS WORKING FOR 4 HOURS ONLY,PHONE,BATTERY
15234,7341,negative,0,negative,VERY SLOW OPERATION,PHONE,PERFORMANCE
15235,7341,negative,0,negative,PHONE IS ALWAYS HOT WHILE CHARGING AND USING.,PHONE,BATTERY
15236,7342,positive,1,positive,Nice phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15237,7343,negative,0,negative,The product is worst,GENERAL_FEEDBACK,OVERALL SATISFACTION
15239,7344,negative,0,negative,Most horrible experience at the Authorised Service Center,INFRASTRUCTURE,CUSTOMER SUPPORT
15238,7344,negative,0,negative,Bluetooth not working even after repair by authorised service center,PHONE,CONNECTIVITY
15240,7345,negative,0,positive,good,GENERAL_FEEDBACK,OVERALL SATISFACTION
15241,7345,negative,0,negative,charger not working properly,PHONE,BATTERY
15242,7346,positive,1,positive,It is as per my expectations,GENERAL_FEEDBACK,OVERALL SATISFACTION
15243,7347,negative,0,negative,Phone is getting overheated while charging and even using apps,PHONE,BATTERY
15244,7347,negative,0,negative,It is absolutely not fit for Oreo Update.,PHONE,SOFTWARE
15245,7348,negative,0,negative,the volume of speakers isnt good.,PHONE,AUDIO
15246,7348,negative,0,negative,No call recording is possible even with external apps.,PHONE,SOFTWARE
15247,7348,negative,0,negative,Lenovo is very bad with the updates.,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
15251,7349,negative,0,negative,Worst phone.... don't buy...,GENERAL_FEEDBACK,OVERALL SATISFACTION
15250,7349,negative,0,negative,phone suddenly switched OFF after 3 months of buying.. won't turn ON... motherboard dead...,PHONE,DESIGN
15248,7349,negative,0,negative,full battery drains in 2-3 hours,PHONE,BATTERY
15249,7349,negative,0,negative,service center... they do not have any solution,INFRASTRUCTURE,CUSTOMER SUPPORT
15252,7350,negative,0,negative,Battery is very bad,PHONE,BATTERY
15253,7350,negative,0,negative,amazon return policy is also very bad,INFRASTRUCTURE,RETURNS & EXCHANGES
15256,7351,positive,1,positive,Overall rating of Lenovo K8 note super.,GENERAL_FEEDBACK,OVERALL SATISFACTION
15254,7351,positive,1,positive,Very nice phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15255,7351,positive,1,negative,sometimes battery charging problem,PHONE,BATTERY
15257,7352,positive,1,positive,Very nice,GENERAL_FEEDBACK,OVERALL SATISFACTION
15258,7353,positive,1,positive,Nice mobile,GENERAL_FEEDBACK,OVERALL SATISFACTION
15259,7354,negative,0,negative,Bed bettry,PHONE,BATTERY
15260,7354,negative,0,negative,heating problem,PHONE,BATTERY
15261,7355,positive,1,positive,nice phone,GENERAL_FEEDBACK,OVERALL SATISFACTION
15262,7356,negative,0,negative,Phone mat lena pese west ho ge,GENERAL_FEEDBACK,PRICE & VALUE
15263,7357,positive,1,positive,To verigoud products,GENERAL_FEEDBACK,OVERALL SATISFACTION
15264,7358,negative,0,negative,Android Oreo isn't coming in my Lenovo k8 note.,INFRASTRUCTURE,POLICY CLARITY & TRUSTWORTHINESS
15265,7359,positive,1,positive,Excellent function at this price,PHONE,PERFORMANCE
